Region/Country/Area,Region,Year,Series,Value
710,South Africa,2005,Gross enrollment ratio - Secondary (male),84.3189
710,South Africa,2005,Gross enrollment ratio - Secondary (female),90.5264
710,South Africa,2010,Students enrolled in primary education (thousands),7024.368
710,South Africa,2010,Gross enrollment ratio - Primary (male),106.7574
710,South Africa,2010,Gross enrollment ratio - Primary (female),102.6699
710,South Africa,2010,Students enrolled in secondary education (thousands),4689.6
710,South Africa,2010,Gross enrollment ratio - Secondary (male),90.9505
710,South Africa,2010,Gross enrollment ratio - Secondary (female),96.5637
710,South Africa,2014,Students enrolled in primary education (thousands),7195.183
710,South Africa,2014,Gross enrollment ratio - Primary (male),104.716
710,South Africa,2014,Gross enrollment ratio - Primary (female),100.6573
710,South Africa,2014,Students enrolled in secondary education (thousands),5220.975
710,South Africa,2014,Gross enrollment ratio - Secondary (male),102.8621
710,South Africa,2014,Gross enrollment ratio - Secondary (female),112.8249
710,South Africa,2014,Students enrolled in tertiary education (thousands),1018.543
710,South Africa,2014,Gross enrollment ratio - Tertiary (male),16.4518
710,South Africa,2014,Gross enrollment ratio - Tertiary (female),23.2268
710,South Africa,2015,Students enrolled in primary education (thousands),7555.842
710,South Africa,2015,Gross enrollment ratio - Primary (male),109.1741
710,South Africa,2015,Gross enrollment ratio - Primary (female),101.9005
710,South Africa,2015,Students enrolled in secondary education (thousands),5279.196
710,South Africa,2015,Gross enrollment ratio - Secondary (male),110.1258
710,South Africa,2015,Gross enrollment ratio - Secondary (female),108.7517
710,South Africa,2015,Students enrolled in tertiary education (thousands),1050.86
710,South Africa,2017,Students enrolled in primary education (thousands),7582.154
710,South Africa,2017,Gross enrollment ratio - Primary (male),102.5566
710,South Africa,2017,Gross enrollment ratio - Primary (female),99.1387
710,South Africa,2017,Students enrolled in secondary education (thousands),5052.18
710,South Africa,2017,Gross enrollment ratio - Secondary (male),100.4246
710,South Africa,2017,Gross enrollment ratio - Secondary (female),109.0323
710,South Africa,2017,Students enrolled in tertiary education (thousands),1116.017
710,South Africa,2017,Gross enrollment ratio - Tertiary (male),18.4197
710,South Africa,2017,Gross enrollment ratio - Tertiary (female),26.3745
728,South Sudan,2011,Students enrolled in primary education (thousands),1450.738
728,South Sudan,2011,Gross enrollment ratio - Primary (male),108.124
728,South Sudan,2011,Gross enrollment ratio - Primary (female),71.588
728,South Sudan,2011,Students enrolled in secondary education (thousands),133.999
728,South Sudan,2011,Gross enrollment ratio - Secondary (male),12.7826
728,South Sudan,2011,Gross enrollment ratio - Secondary (female),6.5422
728,South Sudan,2015,Students enrolled in primary education (thousands),1273.852
728,South Sudan,2015,Gross enrollment ratio - Primary (male),85.3076
728,South Sudan,2015,Gross enrollment ratio - Primary (female),60.3809
728,South Sudan,2015,Students enrolled in secondary education (thousands),164.135
728,South Sudan,2015,Gross enrollment ratio - Secondary (male),14.288
728,South Sudan,2015,Gross enrollment ratio - Secondary (female),7.6685
724,Spain,2005,Students enrolled in primary education (thousands),2484.903
724,Spain,2005,Gross enrollment ratio - Primary (male),103.7268
724,Spain,2005,Gross enrollment ratio - Primary (female),102.3494
724,Spain,2005,Students enrolled in secondary education (thousands),3107.816
724,Spain,2005,Gross enrollment ratio - Secondary (male),113.7243
724,Spain,2005,Gross enrollment ratio - Secondary (female),121.1793
724,Spain,2005,Students enrolled in tertiary education (thousands),1809.353
724,Spain,2005,Gross enrollment ratio - Tertiary (male),60.4647
724,Spain,2005,Gross enrollment ratio - Tertiary (female),74.2248
724,Spain,2010,Students enrolled in primary education (thousands),2720.989
724,Spain,2010,Gross enrollment ratio - Primary (male),104.3549
724,Spain,2010,Gross enrollment ratio - Primary (female),103.5751
724,Spain,2010,Students enrolled in secondary education (thousands),3185.008
724,Spain,2010,Gross enrollment ratio - Secondary (male),117.5925
724,Spain,2010,Gross enrollment ratio - Secondary (female),120.7354
724,Spain,2010,Students enrolled in tertiary education (thousands),1878.973
724,Spain,2010,Gross enrollment ratio - Tertiary (male),68.0958
724,Spain,2010,Gross enrollment ratio - Tertiary (female),84.1624
724,Spain,2014,Students enrolled in primary education (thousands),2960.626
724,Spain,2014,Gross enrollment ratio - Primary (male),106.4683
724,Spain,2014,Gross enrollment ratio - Primary (female),107.8783
724,Spain,2014,Students enrolled in secondary education (thousands),3288.424
724,Spain,2014,Gross enrollment ratio - Secondary (male),123.3192
724,Spain,2014,Gross enrollment ratio - Secondary (female),123.4335
724,Spain,2014,Students enrolled in tertiary education (thousands),1982.162
724,Spain,2014,Gross enrollment ratio - Tertiary (male),77.791
724,Spain,2014,Gross enrollment ratio - Tertiary (female),93.4933
724,Spain,2015,Students enrolled in primary education (thousands),3010.404
724,Spain,2015,Gross enrollment ratio - Primary (male),105.5704
724,Spain,2015,Gross enrollment ratio - Primary (female),107.2086
724,Spain,2015,Students enrolled in secondary education (thousands),3313.127
724,Spain,2015,Gross enrollment ratio - Secondary (male),125.3388
724,Spain,2015,Gross enrollment ratio - Secondary (female),124.5626
724,Spain,2015,Students enrolled in tertiary education (thousands),1963.924
724,Spain,2015,Gross enrollment ratio - Tertiary (male),78.3409
724,Spain,2015,Gross enrollment ratio - Tertiary (female),93.2418
724,Spain,2017,Students enrolled in primary education (thousands),3042.396
724,Spain,2017,Gross enrollment ratio - Primary (male),101.891
724,Spain,2017,Gross enrollment ratio - Primary (female),103.5848
724,Spain,2017,Students enrolled in secondary education (thousands),3332.678
724,Spain,2017,Gross enrollment ratio - Secondary (male),125.1748
724,Spain,2017,Gross enrollment ratio - Secondary (female),126.8802
724,Spain,2017,Students enrolled in tertiary education (thousands),2010.183
724,Spain,2017,Gross enrollment ratio - Tertiary (male),81.0533
724,Spain,2017,Gross enrollment ratio - Tertiary (female),97.0282
144,Sri Lanka,2005,Students enrolled in primary education (thousands),1610.778
144,Sri Lanka,2005,Gross enrollment ratio - Primary (male),99.8338
144,Sri Lanka,2005,Gross enrollment ratio - Primary (female),99.2878
144,Sri Lanka,2010,Students enrolled in primary education (thousands),1720.806
144,Sri Lanka,2010,Gross enrollment ratio - Primary (male),100.7442
144,Sri Lanka,2010,Gross enrollment ratio - Primary (female),98.2481
144,Sri Lanka,2010,Students enrolled in secondary education (thousands),2524.673
144,Sri Lanka,2010,Gross enrollment ratio - Secondary (male),96.256
144,Sri Lanka,2010,Gross enrollment ratio - Secondary (female),97.4777
144,Sri Lanka,2010,Students enrolled in tertiary education (thousands),261.647
144,Sri Lanka,2010,Gross enrollment ratio - Tertiary (male),11.672
144,Sri Lanka,2010,Gross enrollment ratio - Tertiary (female),20.8731
144,Sri Lanka,2013,Students enrolled in primary education (thousands),1767.322
144,Sri Lanka,2013,Gross enrollment ratio - Primary (male),101.8502
144,Sri Lanka,2013,Gross enrollment ratio - Primary (female),99.4278
144,Sri Lanka,2013,Students enrolled in secondary education (thousands),2605.597
144,Sri Lanka,2013,Gross enrollment ratio - Secondary (male),97.2437
144,Sri Lanka,2013,Gross enrollment ratio - Secondary (female),101.7589
144,Sri Lanka,2013,Students enrolled in tertiary education (thousands),297.782
144,Sri Lanka,2013,Gross enrollment ratio - Tertiary (male),14.7735
144,Sri Lanka,2013,Gross enrollment ratio - Tertiary (female),22.9137
144,Sri Lanka,2014,Students enrolled in primary education (thousands),1777.822
144,Sri Lanka,2014,Gross enrollment ratio - Primary (male),102.5189
144,Sri Lanka,2014,Gross enrollment ratio - Primary (female),100.1892
144,Sri Lanka,2014,Students enrolled in tertiary education (thousands),301.681
144,Sri Lanka,2014,Gross enrollment ratio - Tertiary (male),16.7652
144,Sri Lanka,2014,Gross enrollment ratio - Tertiary (female),21.6724
144,Sri Lanka,2015,Students enrolled in primary education (thousands),1778.176
144,Sri Lanka,2015,Gross enrollment ratio - Primary (male),102.737
144,Sri Lanka,2015,Gross enrollment ratio - Primary (female),100.5734
144,Sri Lanka,2015,Students enrolled in tertiary education (thousands),308
144,Sri Lanka,2015,Gross enrollment ratio - Tertiary (male),15.5151
144,Sri Lanka,2015,Gross enrollment ratio - Tertiary (female),23.9336
144,Sri Lanka,2018,Students enrolled in primary education (thousands),1725.424
144,Sri Lanka,2018,Gross enrollment ratio - Primary (male),100.6953
144,Sri Lanka,2018,Gross enrollment ratio - Primary (female),99.6181
144,Sri Lanka,2018,Students enrolled in secondary education (thousands),2727.965
144,Sri Lanka,2018,Gross enrollment ratio - Secondary (male),98.041
144,Sri Lanka,2018,Gross enrollment ratio - Secondary (female),102.6321
144,Sri Lanka,2018,Students enrolled in tertiary education (thousands),300.794
144,Sri Lanka,2018,Gross enrollment ratio - Tertiary (male),15.7993
144,Sri Lanka,2018,Gross enrollment ratio - Tertiary (female),23.4422
275,State of Palestine,2005,Students enrolled in primary education (thousands),387.138
275,State of Palestine,2005,Gross enrollment ratio - Primary (male),88.4678
275,State of Palestine,2005,Gross enrollment ratio - Primary (female),87.972
275,State of Palestine,2005,Students enrolled in secondary education (thousands),656.797
275,State of Palestine,2005,Gross enrollment ratio - Secondary (male),87.6026
275,State of Palestine,2005,Gross enrollment ratio - Secondary (female),91.7672
275,State of Palestine,2005,Students enrolled in tertiary education (thousands),138.139
275,State of Palestine,2005,Gross enrollment ratio - Tertiary (male),40.5481
275,State of Palestine,2005,Gross enrollment ratio - Tertiary (female),41.3158
275,State of Palestine,2010,Students enrolled in primary education (thousands),402.866
275,State of Palestine,2010,Gross enrollment ratio - Primary (male),92.2203
275,State of Palestine,2010,Gross enrollment ratio - Primary (female),90.3847
275,State of Palestine,2010,Students enrolled in secondary education (thousands),710.936
275,State of Palestine,2010,Gross enrollment ratio - Secondary (male),82.536
275,State of Palestine,2010,Gross enrollment ratio - Secondary (female),89.0718
275,State of Palestine,2010,Students enrolled in tertiary education (thousands),196.625
275,State of Palestine,2010,Gross enrollment ratio - Tertiary (male),41.0654
275,State of Palestine,2010,Gross enrollment ratio - Tertiary (female),54.866
275,State of Palestine,2014,Students enrolled in primary education (thousands),442.476
275,State of Palestine,2014,Gross enrollment ratio - Primary (male),98.0506
275,State of Palestine,2014,Gross enrollment ratio - Primary (female),97.387
275,State of Palestine,2014,Students enrolled in secondary education (thousands),709.226
275,State of Palestine,2014,Gross enrollment ratio - Secondary (male),80.5443
275,State of Palestine,2014,Gross enrollment ratio - Secondary (female),88.405
275,State of Palestine,2014,Students enrolled in tertiary education (thousands),213.935
275,State of Palestine,2014,Gross enrollment ratio - Tertiary (male),35.2186
275,State of Palestine,2014,Gross enrollment ratio - Tertiary (female),54.6754
275,State of Palestine,2015,Students enrolled in primary education (thousands),450.182
275,State of Palestine,2015,Gross enrollment ratio - Primary (male),97.5177
275,State of Palestine,2015,Gross enrollment ratio - Primary (female),97.5049
275,State of Palestine,2015,Students enrolled in secondary education (thousands),721.414
275,State of Palestine,2015,Gross enrollment ratio - Secondary (male),81.9157
275,State of Palestine,2015,Gross enrollment ratio - Secondary (female),89.9211
275,State of Palestine,2015,Students enrolled in tertiary education (thousands),221.018
275,State of Palestine,2015,Gross enrollment ratio - Tertiary (male),35.3279
275,State of Palestine,2015,Gross enrollment ratio - Tertiary (female),55.632
275,State of Palestine,2018,Students enrolled in primary education (thousands),488.184
275,State of Palestine,2018,Gross enrollment ratio - Primary (male),98.4783
275,State of Palestine,2018,Gross enrollment ratio - Primary (female),98.7356
275,State of Palestine,2018,Students enrolled in secondary education (thousands),764.986
275,State of Palestine,2018,Gross enrollment ratio - Secondary (male),85.2438
275,State of Palestine,2018,Gross enrollment ratio - Secondary (female),93.8994
275,State of Palestine,2018,Students enrolled in tertiary education (thousands),222.336
275,State of Palestine,2018,Gross enrollment ratio - Tertiary (male),34.5223
275,State of Palestine,2018,Gross enrollment ratio - Tertiary (female),54.3477
729,Sudan,2005,Students enrolled in primary education (thousands),3176.816
729,Sudan,2005,Gross enrollment ratio - Primary (male),67.437
729,Sudan,2005,Gross enrollment ratio - Primary (female),59.1303
729,Sudan,2005,Students enrolled in secondary education (thousands),1344.324
729,Sudan,2005,Gross enrollment ratio - Secondary (male),40.1461
729,Sudan,2005,Gross enrollment ratio - Secondary (female),37.3261
729,Sudan,2005,Students enrolled in tertiary education (thousands),363.953
729,Sudan,2005,Gross enrollment ratio - Tertiary (male),11.4842
729,Sudan,2005,Gross enrollment ratio - Tertiary (female),12.9707
729,Sudan,2010,Students enrolled in primary education (thousands),4024.296
729,Sudan,2010,Gross enrollment ratio - Primary (male),75.5855
729,Sudan,2010,Gross enrollment ratio - Primary (female),67.769
729,Sudan,2010,Students enrolled in secondary education (thousands),1687.356
729,Sudan,2010,Gross enrollment ratio - Secondary (male),45.5196
729,Sudan,2010,Gross enrollment ratio - Secondary (female),39.4494
729,Sudan,2010,Students enrolled in tertiary education (thousands),522.774
729,Sudan,2010,Gross enrollment ratio - Tertiary (male),14.6625
729,Sudan,2010,Gross enrollment ratio - Tertiary (female),17.1921
729,Sudan,2014,Students enrolled in primary education (thousands),4387.973
729,Sudan,2014,Gross enrollment ratio - Primary (male),75.1312
729,Sudan,2014,Gross enrollment ratio - Primary (female),69.3307
729,Sudan,2014,Students enrolled in secondary education (thousands),1974.312
729,Sudan,2014,Gross enrollment ratio - Secondary (male),46.9636
729,Sudan,2014,Gross enrollment ratio - Secondary (female),42.6882
729,Sudan,2014,Students enrolled in tertiary education (thousands),632.377
729,Sudan,2014,Gross enrollment ratio - Tertiary (male),16.3862
729,Sudan,2014,Gross enrollment ratio - Tertiary (female),17.4343
729,Sudan,2015,Students enrolled in primary education (thousands),4518.417
729,Sudan,2015,Gross enrollment ratio - Primary (male),76.4211
729,Sudan,2015,Gross enrollment ratio - Primary (female),69.7847
729,Sudan,2015,Students enrolled in secondary education (thousands),2059.715
729,Sudan,2015,Gross enrollment ratio - Secondary (male),45.9668
729,Sudan,2015,Gross enrollment ratio - Secondary (female),45.2724
729,Sudan,2015,Students enrolled in tertiary education (thousands),653.088
729,Sudan,2015,Gross enrollment ratio - Tertiary (male),16.7805
729,Sudan,2015,Gross enrollment ratio - Tertiary (female),17.0607
729,Sudan,2017,Students enrolled in primary education (thousands),4899.664
729,Sudan,2017,Gross enrollment ratio - Primary (male),79.1575
729,Sudan,2017,Gross enrollment ratio - Primary (female),74.4111
729,Sudan,2017,Students enrolled in secondary education (thousands),2205.034
729,Sudan,2017,Gross enrollment ratio - Secondary (male),46.2942
729,Sudan,2017,Gross enrollment ratio - Secondary (female),46.9574
736,Sudan [former],2000,Students enrolled in primary education (thousands),2566.503
736,Sudan [former],2000,Students enrolled in secondary education (thousands),979.514
736,Sudan [former],2000,Students enrolled in tertiary education (thousands),204.114
736,Sudan [former],2005,Students enrolled in primary education (thousands),3278.09
736,Sudan [former],2005,Students enrolled in secondary education (thousands),1369.735
736,Sudan [former],2009,Students enrolled in primary education (thousands),4744.468
736,Sudan [former],2009,Students enrolled in secondary education (thousands),1837.456
740,Suriname,2002,Students enrolled in primary education (thousands),64.023
740,Suriname,2002,Gross enrollment ratio - Primary (male),104.5755
740,Suriname,2002,Gross enrollment ratio - Primary (female),103.6459
740,Suriname,2002,Students enrolled in secondary education (thousands),42.253
740,Suriname,2002,Gross enrollment ratio - Secondary (male),62.4823
740,Suriname,2002,Gross enrollment ratio - Secondary (female),88.0586
740,Suriname,2002,Students enrolled in tertiary education (thousands),5.186
740,Suriname,2002,Gross enrollment ratio - Tertiary (male),9.461
740,Suriname,2002,Gross enrollment ratio - Tertiary (female),15.7261
740,Suriname,2005,Students enrolled in primary education (thousands),65.527
740,Suriname,2005,Gross enrollment ratio - Primary (male),105.8415
740,Suriname,2005,Gross enrollment ratio - Primary (female),104.182
740,Suriname,2005,Students enrolled in secondary education (thousands),45.818
740,Suriname,2005,Gross enrollment ratio - Secondary (male),58.8107
740,Suriname,2005,Gross enrollment ratio - Secondary (female),78.7385
740,Suriname,2010,Students enrolled in primary education (thousands),70.981
740,Suriname,2010,Gross enrollment ratio - Primary (male),114.2233
740,Suriname,2010,Gross enrollment ratio - Primary (female),113.8434
740,Suriname,2010,Students enrolled in secondary education (thousands),50.164
740,Suriname,2010,Gross enrollment ratio - Secondary (male),62.6064
740,Suriname,2010,Gross enrollment ratio - Secondary (female),80.7377
740,Suriname,2014,Students enrolled in primary education (thousands),70.492
740,Suriname,2014,Gross enrollment ratio - Primary (male),112.4096
740,Suriname,2014,Gross enrollment ratio - Primary (female),114.3224
740,Suriname,2014,Students enrolled in secondary education (thousands),51.784
740,Suriname,2014,Gross enrollment ratio - Secondary (male),62.0505
740,Suriname,2014,Gross enrollment ratio - Secondary (female),85.4358
740,Suriname,2015,Students enrolled in primary education (thousands),71.921
740,Suriname,2015,Gross enrollment ratio - Primary (male),115.241
740,Suriname,2015,Gross enrollment ratio - Primary (female),116.4088
740,Suriname,2015,Students enrolled in secondary education (thousands),54.721
740,Suriname,2015,Gross enrollment ratio - Secondary (male),67.0622
740,Suriname,2015,Gross enrollment ratio - Secondary (female),88.6394
740,Suriname,2018,Students enrolled in primary education (thousands),67.69
740,Suriname,2018,Gross enrollment ratio - Primary (male),108.9673
740,Suriname,2018,Gross enrollment ratio - Primary (female),108.7076
740,Suriname,2018,Students enrolled in secondary education (thousands),58.408
752,Sweden,2005,Students enrolled in primary education (thousands),658.461
752,Sweden,2005,Gross enrollment ratio - Primary (male),95.9453
752,Sweden,2005,Gross enrollment ratio - Primary (female),95.6575
752,Sweden,2005,Students enrolled in secondary education (thousands),735.494
752,Sweden,2005,Gross enrollment ratio - Secondary (male),104.2874
752,Sweden,2005,Gross enrollment ratio - Secondary (female),103.8197
752,Sweden,2005,Students enrolled in tertiary education (thousands),426.723
752,Sweden,2005,Gross enrollment ratio - Tertiary (male),64.7616
752,Sweden,2005,Gross enrollment ratio - Tertiary (female),99.9379
752,Sweden,2010,Students enrolled in primary education (thousands),576.11
752,Sweden,2010,Gross enrollment ratio - Primary (male),101.6973
752,Sweden,2010,Gross enrollment ratio - Primary (female),101.1641
752,Sweden,2010,Students enrolled in secondary education (thousands),731.273
752,Sweden,2010,Gross enrollment ratio - Secondary (male),98.6159
752,Sweden,2010,Gross enrollment ratio - Secondary (female),97.5972
752,Sweden,2010,Students enrolled in tertiary education (thousands),455.025
752,Sweden,2010,Gross enrollment ratio - Tertiary (male),58.4808
752,Sweden,2010,Gross enrollment ratio - Tertiary (female),89.5783
752,Sweden,2014,Students enrolled in primary education (thousands),757.164
752,Sweden,2014,Gross enrollment ratio - Primary (male),117.6599
752,Sweden,2014,Gross enrollment ratio - Primary (female),124.2318
752,Sweden,2014,Students enrolled in secondary education (thousands),826.694
752,Sweden,2014,Gross enrollment ratio - Secondary (male),124.7717
752,Sweden,2014,Gross enrollment ratio - Secondary (female),141.6414
752,Sweden,2014,Students enrolled in tertiary education (thousands),429.444
752,Sweden,2014,Gross enrollment ratio - Tertiary (male),49.265
752,Sweden,2014,Gross enrollment ratio - Tertiary (female),75.7433
752,Sweden,2015,Students enrolled in primary education (thousands),791.893
752,Sweden,2015,Gross enrollment ratio - Primary (male),120.4872
752,Sweden,2015,Gross enrollment ratio - Primary (female),125.5213
752,Sweden,2015,Students enrolled in secondary education (thousands),844.112
752,Sweden,2015,Gross enrollment ratio - Secondary (male),131.5076
752,Sweden,2015,Gross enrollment ratio - Secondary (female),149.9778
752,Sweden,2015,Students enrolled in tertiary education (thousands),428.557
752,Sweden,2015,Gross enrollment ratio - Tertiary (male),49.5832
752,Sweden,2015,Gross enrollment ratio - Tertiary (female),75.6338
752,Sweden,2017,Students enrolled in primary education (thousands),861.086
752,Sweden,2017,Gross enrollment ratio - Primary (male),125.751
752,Sweden,2017,Gross enrollment ratio - Primary (female),127.4461
752,Sweden,2017,Students enrolled in secondary education (thousands),916.224
752,Sweden,2017,Gross enrollment ratio - Secondary (male),148.1177
752,Sweden,2017,Gross enrollment ratio - Secondary (female),157.907
752,Sweden,2017,Students enrolled in tertiary education (thousands),426.354
752,Sweden,2017,Gross enrollment ratio - Tertiary (male),52.7214
752,Sweden,2017,Gross enrollment ratio - Tertiary (female),82.0765
756,Switzerland,2005,Students enrolled in primary education (thousands),524.222
756,Switzerland,2005,Gross enrollment ratio - Primary (male),102.4582
756,Switzerland,2005,Gross enrollment ratio - Primary (female),102.1477
756,Switzerland,2005,Students enrolled in secondary education (thousands),574.783
756,Switzerland,2005,Gross enrollment ratio - Secondary (male),98.3063
756,Switzerland,2005,Gross enrollment ratio - Secondary (female),92.4631
756,Switzerland,2005,Students enrolled in tertiary education (thousands),199.696
756,Switzerland,2005,Gross enrollment ratio - Tertiary (male),49.0533
756,Switzerland,2005,Gross enrollment ratio - Tertiary (female),42.5048
756,Switzerland,2010,Students enrolled in primary education (thousands),492.508
756,Switzerland,2010,Gross enrollment ratio - Primary (male),103.0784
756,Switzerland,2010,Gross enrollment ratio - Primary (female),102.607
756,Switzerland,2010,Students enrolled in secondary education (thousands),605.184
756,Switzerland,2010,Gross enrollment ratio - Secondary (male),97.5099
756,Switzerland,2010,Gross enrollment ratio - Secondary (female),94.6353
756,Switzerland,2010,Students enrolled in tertiary education (thousands),248.639
756,Switzerland,2010,Gross enrollment ratio - Tertiary (male),53.2102
756,Switzerland,2010,Gross enrollment ratio - Tertiary (female),52.6595
756,Switzerland,2013,Students enrolled in primary education (thousands),483.707
756,Switzerland,2013,Gross enrollment ratio - Primary (male),103.6966
756,Switzerland,2013,Gross enrollment ratio - Primary (female),103.5007
756,Switzerland,2013,Students enrolled in secondary education (thousands),617
756,Switzerland,2013,Gross enrollment ratio - Secondary (male),100.0856
756,Switzerland,2013,Gross enrollment ratio - Secondary (female),97.6322
756,Switzerland,2013,Students enrolled in tertiary education (thousands),279.832
756,Switzerland,2013,Gross enrollment ratio - Tertiary (male),55.9358
756,Switzerland,2013,Gross enrollment ratio - Tertiary (female),56.6155
756,Switzerland,2014,Students enrolled in primary education (thousands),483.9
756,Switzerland,2014,Gross enrollment ratio - Primary (male),103.4496
756,Switzerland,2014,Gross enrollment ratio - Primary (female),103.5274
756,Switzerland,2014,Students enrolled in tertiary education (thousands),289.722
756,Switzerland,2014,Gross enrollment ratio - Tertiary (male),56.7597
756,Switzerland,2014,Gross enrollment ratio - Tertiary (female),57.7165
756,Switzerland,2015,Students enrolled in primary education (thousands),490.469
756,Switzerland,2015,Gross enrollment ratio - Primary (male),104.3275
756,Switzerland,2015,Gross enrollment ratio - Primary (female),104.033
756,Switzerland,2015,Students enrolled in secondary education (thousands),614.47
756,Switzerland,2015,Gross enrollment ratio - Secondary (male),103.2155
756,Switzerland,2015,Gross enrollment ratio - Secondary (female),99.64
756,Switzerland,2015,Students enrolled in tertiary education (thousands),294.45
756,Switzerland,2015,Gross enrollment ratio - Tertiary (male),56.909
756,Switzerland,2015,Gross enrollment ratio - Tertiary (female),58.535
756,Switzerland,2017,Students enrolled in primary education (thousands),507.686
756,Switzerland,2017,Gross enrollment ratio - Primary (male),105.5382
756,Switzerland,2017,Gross enrollment ratio - Primary (female),104.8249
756,Switzerland,2017,Students enrolled in secondary education (thousands),608.845
756,Switzerland,2017,Gross enrollment ratio - Secondary (male),104.6898
756,Switzerland,2017,Gross enrollment ratio - Secondary (female),100.175
756,Switzerland,2017,Students enrolled in tertiary education (thousands),300.618
756,Switzerland,2017,Gross enrollment ratio - Tertiary (male),58.8238
756,Switzerland,2017,Gross enrollment ratio - Tertiary (female),60.3298
760,Syrian Arab Republic,2005,Students enrolled in primary education (thousands),2252.145
760,Syrian Arab Republic,2005,Gross enrollment ratio - Primary (male),122.128
760,Syrian Arab Republic,2005,Gross enrollment ratio - Primary (female),118.6331
760,Syrian Arab Republic,2005,Students enrolled in secondary education (thousands),2389.383
760,Syrian Arab Republic,2005,Gross enrollment ratio - Secondary (male),71.2348
760,Syrian Arab Republic,2005,Gross enrollment ratio - Secondary (female),68.1697
760,Syrian Arab Republic,2005,Students enrolled in tertiary education (thousands),360.736
760,Syrian Arab Republic,2005,Gross enrollment ratio - Tertiary (male),19.1085
760,Syrian Arab Republic,2005,Gross enrollment ratio - Tertiary (female),17.1315
760,Syrian Arab Republic,2010,Students enrolled in primary education (thousands),2429.45
760,Syrian Arab Republic,2010,Gross enrollment ratio - Primary (male),118.8292
760,Syrian Arab Republic,2010,Gross enrollment ratio - Primary (female),114.719
760,Syrian Arab Republic,2010,Students enrolled in secondary education (thousands),2731.825
760,Syrian Arab Republic,2010,Gross enrollment ratio - Secondary (male),72.0917
760,Syrian Arab Republic,2010,Gross enrollment ratio - Secondary (female),72.2661
760,Syrian Arab Republic,2010,Students enrolled in tertiary education (thousands),573.93
760,Syrian Arab Republic,2010,Gross enrollment ratio - Tertiary (male),27.6872
760,Syrian Arab Republic,2010,Gross enrollment ratio - Tertiary (female),23.9438
760,Syrian Arab Republic,2013,Students enrolled in primary education (thousands),1547.316
760,Syrian Arab Republic,2013,Gross enrollment ratio - Primary (male),83.0649
760,Syrian Arab Republic,2013,Gross enrollment ratio - Primary (female),80.203
760,Syrian Arab Republic,2013,Students enrolled in secondary education (thousands),1857.14
760,Syrian Arab Republic,2013,Gross enrollment ratio - Secondary (male),52.6742
760,Syrian Arab Republic,2013,Gross enrollment ratio - Secondary (female),52.3814
760,Syrian Arab Republic,2013,Students enrolled in tertiary education (thousands),659.823
760,Syrian Arab Republic,2013,Gross enrollment ratio - Tertiary (male),32.8768
760,Syrian Arab Republic,2013,Gross enrollment ratio - Tertiary (female),32.8133
760,Syrian Arab Republic,2014,Students enrolled in tertiary education (thousands),791.775
760,Syrian Arab Republic,2014,Gross enrollment ratio - Tertiary (male),41.0989
760,Syrian Arab Republic,2014,Gross enrollment ratio - Tertiary (female),42.0895
760,Syrian Arab Republic,2015,Students enrolled in tertiary education (thousands),772.877
760,Syrian Arab Republic,2015,Gross enrollment ratio - Tertiary (male),40.7076
760,Syrian Arab Republic,2015,Gross enrollment ratio - Tertiary (female),44.7659
760,Syrian Arab Republic,2016,Students enrolled in tertiary education (thousands),697.415
760,Syrian Arab Republic,2016,Gross enrollment ratio - Tertiary (male),37.4706
760,Syrian Arab Republic,2016,Gross enrollment ratio - Tertiary (female),42.7907
762,Tajikistan,2005,Students enrolled in primary education (thousands),693.078
762,Tajikistan,2005,Gross enrollment ratio - Primary (male),101.8541
762,Tajikistan,2005,Gross enrollment ratio - Primary (female),98.3281
762,Tajikistan,2005,Students enrolled in secondary education (thousands),984.41
762,Tajikistan,2005,Gross enrollment ratio - Secondary (male),87.3998
762,Tajikistan,2005,Gross enrollment ratio - Secondary (female),73.0452
762,Tajikistan,2005,Students enrolled in tertiary education (thousands),148.879
762,Tajikistan,2005,Gross enrollment ratio - Tertiary (male),27.7885
762,Tajikistan,2005,Gross enrollment ratio - Tertiary (female),13.1766
762,Tajikistan,2010,Students enrolled in primary education (thousands),682.09
762,Tajikistan,2010,Gross enrollment ratio - Primary (male),102.705
762,Tajikistan,2010,Gross enrollment ratio - Primary (female),100.2299
762,Tajikistan,2010,Students enrolled in secondary education (thousands),1031.723
762,Tajikistan,2010,Gross enrollment ratio - Secondary (male),90.3511
762,Tajikistan,2010,Gross enrollment ratio - Secondary (female),78.8916
762,Tajikistan,2010,Students enrolled in tertiary education (thousands),195.697
762,Tajikistan,2010,Gross enrollment ratio - Tertiary (male),29.933
762,Tajikistan,2010,Gross enrollment ratio - Tertiary (female),15.786
762,Tajikistan,2013,Students enrolled in primary education (thousands),664.93
762,Tajikistan,2013,Gross enrollment ratio - Primary (male),101.6478
762,Tajikistan,2013,Gross enrollment ratio - Primary (female),99.9024
762,Tajikistan,2013,Students enrolled in secondary education (thousands),1062.975
762,Tajikistan,2013,Gross enrollment ratio - Secondary (male),92.9762
762,Tajikistan,2013,Gross enrollment ratio - Secondary (female),83.8061
762,Tajikistan,2013,Students enrolled in tertiary education (thousands),194.685
762,Tajikistan,2013,Gross enrollment ratio - Tertiary (male),29.1954
